Timestamp,Temperature[degC],Humidity[percent],NO2[ppb],CO[ppm],NO2[V],CO[V],Latitude[deg],Longitude[deg],Altitude[m]
04/07/2017 10:59:59,22.25,39.63,31.87,0.00,-0.827828,-1.995445,---,---,---
04/07/2017 11:00:04,22.27,39.63,31.63,0.00,-0.827822,-1.995420,---,---,---
04/07/2017 11:00:09,22.29,39.62,31.93,0.00,-0.827825,-1.995397,---,---,---
04/07/2017 11:00:14,22.30,39.60,33.83,0.00,-0.827850,-1.995417,---,---,---
04/07/2017 11:00:19,22.32,39.59,33.33,0.00,-0.827842,-1.995399,---,---,---
04/07/2017 11:00:24,22.33,39.59,30.71,0.00,-0.827803,-1.995361,---,---,---
04/07/2017 11:00:29,22.33,39.59,31.22,0.00,-0.827810,-1.995323,---,---,---
04/07/2017 11:00:34,22.33,39.59,32.15,0.00,-0.827823,-1.995298,---,---,---
04/07/2017 11:00:39,22.34,39.60,29.38,0.00,-0.827783,-1.995303,---,---,---
04/07/2017 11:00:44,22.34,39.61,30.65,0.00,-0.827801,-1.995279,---,---,---
04/07/2017 11:00:49,22.34,39.62,31.59,0.00,-0.827815,-1.995286,---,---,---
04/07/2017 11:00:54,22.33,39.63,29.84,0.00,-0.827790,-1.995270,---,---,---
04/07/2017 11:00:59,22.33,39.65,30.31,0.00,-0.827798,-1.995249,---,---,---
04/07/2017 11:01:04,22.32,39.67,30.44,0.00,-0.827800,-1.995274,---,---,---
04/07/2017 11:01:09,22.32,39.68,27.24,0.00,-0.827755,-1.995296,---,---,---
04/07/2017 11:01:14,22.31,39.69,26.04,0.00,-0.827738,-1.995288,---,---,---
04/07/2017 11:01:19,22.31,39.70,24.58,0.00,-0.827718,-1.995268,---,---,---
04/07/2017 11:01:24,22.30,39.72,24.95,0.00,-0.827723,-1.995248,---,---,---
04/07/2017 11:01:29,22.30,39.73,24.15,0.00,-0.827712,-1.995228,---,---,---
04/07/2017 11:01:34,22.30,39.75,23.97,0.00,-0.827710,-1.995266,---,---,---
04/07/2017 11:01:39,22.29,39.76,25.37,0.00,-0.827730,-1.995284,---,---,---
04/07/2017 11:01:44,22.29,39.77,25.41,0.00,-0.827731,-1.995292,---,---,---
04/07/2017 11:01:49,22.29,39.78,27.48,0.00,-0.827761,-1.995298,---,---,---
04/07/2017 11:01:54,22.29,39.79,25.25,0.00,-0.827729,-1.995295,---,---,---
04/07/2017 11:01:59,22.29,39.80,26.25,0.00,-0.827744,-1.995347,---,---,---
04/07/2017 11:02:04,22.28,39.81,26.68,0.00,-0.827750,-1.995388,---,---,---
04/07/2017 11:02:09,22.28,39.82,25.69,0.00,-0.827736,-1.995398,---,---,---
04/07/2017 11:02:14,22.28,39.82,25.00,0.00,-0.827727,-1.995409,---,---,---
04/07/2017 11:02:19,22.28,39.83,24.02,0.00,-0.827713,-1.995388,---,---,---
04/07/2017 11:02:24,22.28,39.84,23.07,0.00,-0.827699,-1.995448,---,---,---
04/07/2017 11:02:29,22.28,39.84,23.26,0.00,-0.827702,-1.995464,---,---,---
04/07/2017 11:02:34,22.28,39.85,21.16,0.00,-0.827672,-1.995445,---,---,---
04/07/2017 11:02:39,22.28,39.86,22.16,0.00,-0.827687,-1.995449,---,---,---
04/07/2017 11:02:44,22.27,39.87,21.02,0.00,-0.827671,-1.995465,---,---,---
04/07/2017 11:02:49,22.27,39.89,20.91,0.00,-0.827669,-1.995465,---,---,---
04/07/2017 11:02:54,22.27,39.90,24.08,0.00,-0.827714,-1.995463,---,---,---
04/07/2017 11:02:59,22.27,39.91,23.64,0.00,-0.827708,-1.995506,---,---,---
04/07/2017 11:03:04,22.27,39.92,24.73,0.00,-0.827724,-1.995505,---,---,---
04/07/2017 11:03:09,22.27,39.94,24.65,0.00,-0.827723,-1.995509,---,---,---
04/07/2017 11:03:14,22.26,39.95,25.36,0.00,-0.827734,-1.995541,---,---,---
04/07/2017 11:03:19,22.26,39.96,26.72,0.00,-0.827753,-1.995548,---,---,---
04/07/2017 11:03:24,22.27,39.97,25.93,0.00,-0.827742,-1.995578,---,---,---
04/07/2017 11:03:29,22.27,39.98,27.25,0.00,-0.827760,-1.995598,---,---,---
04/07/2017 11:03:34,22.28,39.98,27.14,0.00,-0.827758,-1.995607,---,---,---
04/07/2017 11:03:39,22.29,39.99,26.50,0.00,-0.827747,-1.995639,---,---,---
04/07/2017 11:03:44,22.30,39.98,24.97,0.00,-0.827724,-1.995657,---,---,---
04/07/2017 11:03:49,22.31,39.97,25.34,0.00,-0.827728,-1.995651,---,---,---
04/07/2017 11:03:54,22.33,39.96,26.22,0.00,-0.827739,-1.995633,---,---,---
04/07/2017 11:03:59,22.34,39.94,25.47,0.00,-0.827727,-1.995634,---,---,---
04/07/2017 11:04:04,22.36,39.92,23.90,0.00,-0.827702,-1.995623,---,---,---
04/07/2017 11:04:09,22.38,39.91,22.57,0.00,-0.827682,-1.995646,---,---,---
04/07/2017 11:04:14,22.39,39.89,21.75,0.00,-0.827668,-1.995669,---,---,---
04/07/2017 11:04:19,22.41,39.87,23.42,0.00,-0.827690,-1.995678,---,---,---
04/07/2017 11:04:24,22.43,39.86,25.47,0.00,-0.827718,-1.995626,---,---,---
04/07/2017 11:04:29,22.44,39.84,25.63,0.00,-0.827718,-1.995634,---,---,---
04/07/2017 11:04:34,22.46,39.82,23.06,0.00,-0.827680,-1.995596,---,---,---
04/07/2017 11:04:39,22.48,39.81,21.36,0.00,-0.827654,-1.995586,---,---,---
04/07/2017 11:04:44,22.49,39.79,21.34,0.00,-0.827652,-1.995530,---,---,---
04/07/2017 11:04:49,22.50,39.78,23.42,0.00,-0.827680,-1.995495,---,---,---
04/07/2017 11:04:54,22.51,39.76,22.90,0.00,-0.827672,-1.995472,---,---,---
04/07/2017 11:04:59,22.52,39.75,21.02,0.00,-0.827644,-1.995459,---,---,---
04/07/2017 11:05:04,22.53,39.73,20.43,0.00,-0.827634,-1.995453,---,---,---
04/07/2017 11:05:09,22.54,39.72,21.49,0.00,-0.827648,-1.995459,---,---,---
04/07/2017 11:05:14,22.55,39.71,20.20,0.00,-0.827629,-1.995450,---,---,---
04/07/2017 11:05:19,22.56,39.70,21.56,0.00,-0.827648,-1.995462,---,---,---
04/07/2017 11:05:24,22.57,39.69,23.42,0.00,-0.827673,-1.995478,---,---,---
04/07/2017 11:05:29,22.58,39.68,24.46,0.00,-0.827687,-1.995526,---,---,---
04/07/2017 11:05:34,22.59,39.67,25.66,0.00,-0.827703,-1.995541,---,---,---
04/07/2017 11:05:39,22.60,39.66,27.41,0.00,-0.827727,-1.995523,---,---,---
04/07/2017 11:05:44,22.60,39.65,29.79,0.00,-0.827760,-1.995526,---,---,---
04/07/2017 11:05:49,22.61,39.65,28.97,0.00,-0.827748,-1.995517,---,---,---
04/07/2017 11:05:54,22.62,39.64,30.22,0.00,-0.827764,-1.995538,---,---,---
04/07/2017 11:05:59,22.64,39.63,30.76,0.00,-0.827771,-1.995548,---,---,---
04/07/2017 11:06:04,22.65,39.63,31.80,0.00,-0.827784,-1.995551,---,---,---
04/07/2017 11:06:09,22.66,39.62,35.12,0.00,-0.827830,-1.995544,---,---,---
04/07/2017 11:06:14,22.67,39.61,36.81,0.00,-0.827853,-1.995579,---,---,---
04/07/2017 11:06:20,22.68,39.60,35.99,0.00,-0.827840,-1.995594,---,---,---
04/07/2017 11:06:24,22.70,39.60,36.87,0.00,-0.827851,-1.995603,---,---,---
04/07/2017 11:06:29,22.71,39.59,39.52,0.00,-0.827888,-1.995596,---,---,---
04/07/2017 11:06:34,22.71,39.59,40.82,0.00,-0.827906,-1.995609,---,---,---
04/07/2017 11:06:40,22.72,39.58,40.40,0.00,-0.827899,-1.995603,---,---,---
04/07/2017 11:06:44,22.73,39.58,40.97,0.00,-0.827907,-1.995629,---,---,---
04/07/2017 11:06:49,22.73,39.59,41.64,0.00,-0.827915,-1.995651,---,---,---
04/07/2017 11:06:54,22.74,39.59,45.69,0.00,-0.827972,-1.995643,---,---,---
04/07/2017 11:06:59,22.75,39.59,44.89,0.00,-0.827961,-1.995612,---,---,---
04/07/2017 11:07:05,22.75,39.59,45.86,0.00,-0.827975,-1.995561,---,---,---
04/07/2017 11:07:09,22.74,39.59,47.87,0.00,-0.828004,-1.995546,---,---,---
04/07/2017 11:07:14,22.74,39.60,50.12,0.00,-0.828036,-1.995501,---,---,---
04/07/2017 11:07:19,22.73,39.62,50.43,0.00,-0.828041,-1.995495,---,---,---
04/07/2017 11:07:24,22.72,39.64,50.49,0.00,-0.828043,-1.995470,---,---,---
04/07/2017 11:07:29,22.70,39.67,51.15,0.00,-0.828054,-1.995478,---,---,---
04/07/2017 11:07:35,22.69,39.71,53.56,0.00,-0.828091,-1.995517,---,---,---
04/07/2017 11:07:39,22.67,39.74,53.11,0.00,-0.828086,-1.995506,---,---,---
04/07/2017 11:07:44,22.66,39.78,53.39,0.00,-0.828092,-1.995512,---,---,---
04/07/2017 11:07:49,22.64,39.82,53.02,0.00,-0.828088,-1.995492,---,---,---
04/07/2017 11:07:54,22.63,39.86,49.08,0.00,-0.828033,-1.995509,---,---,---
04/07/2017 11:08:00,22.62,39.90,46.92,0.00,-0.828003,-1.995506,---,---,---
04/07/2017 11:08:04,22.61,39.93,46.20,0.00,-0.827994,-1.995523,---,---,---
04/07/2017 11:08:09,22.60,39.96,46.61,0.00,-0.828001,-1.995553,---,---,---
04/07/2017 11:08:14,22.59,39.99,46.18,0.00,-0.827996,-1.995518,---,---,---
04/07/2017 11:08:19,22.58,40.02,43.52,0.00,-0.827959,-1.995515,---,---,---
04/07/2017 11:08:25,22.57,40.05,42.78,0.00,-0.827950,-1.995518,---,---,---
04/07/2017 11:08:29,22.55,40.08,42.20,0.00,-0.827943,-1.995497,---,---,---
04/07/2017 11:08:34,22.54,40.10,43.17,0.00,-0.827958,-1.995499,---,---,---
04/07/2017 11:08:39,22.53,40.13,45.05,0.00,-0.827986,-1.995517,---,---,---
04/07/2017 11:08:44,22.52,40.15,44.78,0.00,-0.827983,-1.995561,---,---,---
04/07/2017 11:08:49,22.51,40.18,44.29,0.00,-0.827978,-1.995602,---,---,---
04/07/2017 11:08:55,22.49,40.20,43.39,0.00,-0.827966,-1.995594,---,---,---
04/07/2017 11:08:59,22.48,40.23,44.85,0.00,-0.827988,-1.995597,---,---,---
04/07/2017 11:09:04,22.47,40.26,46.24,0.00,-0.828010,-1.995582,---,---,---
04/07/2017 11:09:09,22.45,40.29,47.40,0.00,-0.828028,-1.995548,---,---,---
04/07/2017 11:09:14,22.43,40.33,49.08,0.00,-0.828054,-1.995542,---,---,---
04/07/2017 11:09:20,22.42,40.36,46.69,0.00,-0.828021,-1.995531,---,---,---
04/07/2017 11:09:24,22.40,40.40,47.04,0.00,-0.828029,-1.995564,---,---,---
04/07/2017 11:09:29,22.38,40.43,50.12,0.00,-0.828075,-1.995589,---,---,---
04/07/2017 11:09:34,22.36,40.47,51.34,0.00,-0.828094,-1.995610,---,---,---
04/07/2017 11:09:39,22.33,40.51,51.50,0.00,-0.828099,-1.995626,---,---,---
04/07/2017 11:09:45,22.31,40.56,52.07,0.00,-0.828110,-1.995649,---,---,---
04/07/2017 11:09:49,22.29,40.60,52.95,0.00,-0.828125,-1.995655,---,---,---
04/07/2017 11:09:54,22.26,40.65,51.96,0.00,-0.828113,-1.995689,---,---,---
04/07/2017 11:09:59,22.24,40.69,51.27,0.00,-0.828105,-1.995704,---,---,---
04/07/2017 11:10:04,22.23,40.74,51.13,0.00,-0.828105,-1.995743,---,---,---
04/07/2017 11:10:09,22.21,40.78,50.01,0.00,-0.828091,-1.995723,---,---,---
04/07/2017 11:10:15,22.19,40.82,50.05,0.00,-0.828094,-1.995723,---,---,---
04/07/2017 11:10:19,22.17,40.86,49.64,0.00,-0.828090,-1.995718,---,---,---
04/07/2017 11:10:24,22.16,40.90,48.30,0.00,-0.828072,-1.995749,---,---,---
04/07/2017 11:10:29,22.15,40.93,47.27,0.00,-0.828059,-1.995748,---,---,---
04/07/2017 11:10:34,22.14,40.97,45.47,0.00,-0.828034,-1.995752,---,---,---
04/07/2017 11:10:40,22.13,41.00,44.17,0.00,-0.828016,-1.995747,---,---,---
04/07/2017 11:10:44,22.13,41.02,41.29,0.00,-0.827976,-1.995752,---,---,---
04/07/2017 11:10:49,22.12,41.04,41.22,0.00,-0.827975,-1.995742,---,---,---
04/07/2017 11:10:54,22.12,41.06,41.78,0.00,-0.827983,-1.995757,---,---,---
04/07/2017 11:10:59,22.12,41.07,41.57,0.00,-0.827980,-1.995775,---,---,---
04/07/2017 11:11:05,22.12,41.08,41.26,0.00,-0.827976,-1.995762,---,---,---
04/07/2017 11:11:09,22.12,41.10,40.47,0.00,-0.827965,-1.995752,---,---,---
04/07/2017 11:11:14,22.12,41.10,39.67,0.00,-0.827953,-1.995719,---,---,---
04/07/2017 11:11:19,22.12,41.10,38.66,0.00,-0.827939,-1.995708,---,---,---
04/07/2017 11:11:24,22.11,41.10,37.58,0.00,-0.827924,-1.995719,---,---,---
04/07/2017 11:11:29,22.11,41.10,36.30,0.00,-0.827906,-1.995712,---,---,---
04/07/2017 11:11:34,22.11,41.10,36.03,0.00,-0.827902,-1.995675,---,---,---
04/07/2017 11:11:39,22.11,41.10,35.05,0.00,-0.827889,-1.995668,---,---,---
04/07/2017 11:11:44,22.10,41.11,35.05,0.00,-0.827889,-1.995671,---,---,---
04/07/2017 11:11:49,22.10,41.12,34.52,0.00,-0.827882,-1.995636,---,---,---
04/07/2017 11:11:54,22.10,41.13,32.95,0.00,-0.827859,-1.995639,---,---,---
04/07/2017 11:11:59,22.10,41.15,35.22,0.00,-0.827891,-1.995627,---,---,---
04/07/2017 11:12:04,22.11,41.16,35.85,0.00,-0.827900,-1.995612,---,---,---
04/07/2017 11:12:09,22.11,41.17,35.61,0.00,-0.827896,-1.995607,---,---,---
04/07/2017 11:12:14,22.12,41.18,35.10,0.00,-0.827888,-1.995648,---,---,---
04/07/2017 11:12:19,22.12,41.18,35.91,0.00,-0.827900,-1.995624,---,---,---
04/07/2017 11:12:24,22.12,41.18,36.45,0.00,-0.827907,-1.995626,---,---,---
04/07/2017 11:12:29,22.12,41.18,37.70,0.00,-0.827925,-1.995557,---,---,---
04/07/2017 11:12:34,22.13,41.18,36.72,0.00,-0.827911,-1.995526,---,---,---
04/07/2017 11:12:39,22.13,41.18,36.88,0.00,-0.827913,-1.995525,---,---,---
04/07/2017 11:12:44,22.12,41.18,38.64,0.00,-0.827938,-1.995521,---,---,---
04/07/2017 11:12:49,22.12,41.19,41.38,0.00,-0.827978,-1.995487,---,---,---
04/07/2017 11:12:54,22.11,41.20,43.82,0.00,-0.828013,-1.995489,---,---,---
04/07/2017 11:12:59,22.10,41.21,45.30,0.00,-0.828035,-1.995476,---,---,---
04/07/2017 11:13:04,22.09,41.22,45.87,0.00,-0.828045,-1.995451,---,---,---
04/07/2017 11:13:09,22.08,41.23,46.11,0.00,-0.828049,-1.995428,---,---,---
04/07/2017 11:13:14,22.07,41.25,47.58,0.00,-0.828072,-1.995420,---,---,---
04/07/2017 11:13:19,22.05,41.27,49.15,0.00,-0.828095,-1.995424,---,---,---
04/07/2017 11:13:24,22.04,41.28,49.82,0.00,-0.828106,-1.995448,---,---,---
04/07/2017 11:13:29,22.03,41.29,48.29,0.00,-0.828086,-1.995473,---,---,---
04/07/2017 11:13:34,22.02,41.29,47.88,0.00,-0.828081,-1.995495,---,---,---
04/07/2017 11:13:39,22.00,41.28,46.74,0.00,-0.828066,-1.995463,---,---,---
04/07/2017 11:13:44,21.99,41.26,44.59,0.00,-0.828038,-1.995453,---,---,---
04/07/2017 11:13:49,21.97,41.23,46.67,0.00,-0.828069,-1.995438,---,---,---
04/07/2017 11:13:54,21.96,41.21,44.93,0.00,-0.828045,-1.995438,---,---,---
04/07/2017 11:13:59,21.94,41.20,44.04,0.00,-0.828034,-1.995432,---,---,---
04/07/2017 11:14:04,21.93,41.19,43.09,0.00,-0.828022,-1.995465,---,---,---
04/07/2017 11:14:09,21.92,41.17,42.91,0.00,-0.828021,-1.995506,---,---,---
04/07/2017 11:14:14,21.90,41.14,39.95,0.00,-0.827980,-1.995537,---,---,---
04/07/2017 11:14:19,21.90,41.11,38.49,0.00,-0.827960,-1.995568,---,---,---
04/07/2017 11:14:24,21.89,41.08,38.16,0.00,-0.827956,-1.995594,---,---,---
04/07/2017 11:14:29,21.89,41.05,36.26,0.00,-0.827929,-1.995583,---,---,---
04/07/2017 11:14:34,21.89,41.00,35.41,0.00,-0.827917,-1.995602,---,---,---
04/07/2017 11:14:39,21.90,40.96,36.53,0.00,-0.827933,-1.995622,---,---,---
04/07/2017 11:14:44,21.90,40.90,36.60,0.00,-0.827933,-1.995593,---,---,---
04/07/2017 11:14:49,21.90,40.84,35.51,0.00,-0.827917,-1.995593,---,---,---
04/07/2017 11:14:54,21.90,40.79,35.07,0.00,-0.827911,-1.995585,---,---,---
04/07/2017 11:14:59,21.90,40.73,36.10,0.00,-0.827926,-1.995567,---,---,---
04/07/2017 11:15:04,21.90,40.68,35.08,0.00,-0.827911,-1.995540,---,---,---
04/07/2017 11:15:09,21.90,40.63,35.57,0.00,-0.827919,-1.995568,---,---,---
04/07/2017 11:15:14,21.90,40.58,35.89,0.00,-0.827923,-1.995558,---,---,---
04/07/2017 11:15:19,21.89,40.53,35.20,0.00,-0.827914,-1.995583,---,---,---
04/07/2017 11:15:24,21.89,40.48,34.54,0.00,-0.827905,-1.995597,---,---,---
04/07/2017 11:15:29,21.89,40.43,33.95,0.00,-0.827896,-1.995559,---,---,---
04/07/2017 11:15:34,21.89,40.37,33.56,0.00,-0.827891,-1.995562,---,---,---
04/07/2017 11:15:39,21.89,40.31,33.86,0.00,-0.827895,-1.995608,---,---,---
04/07/2017 11:15:44,21.89,40.25,33.45,0.00,-0.827890,-1.995634,---,---,---
04/07/2017 11:15:49,21.88,40.19,32.78,0.00,-0.827880,-1.995655,---,---,---
04/07/2017 11:15:54,21.88,40.14,31.57,0.00,-0.827863,-1.995653,---,---,---
04/07/2017 11:15:59,21.87,40.09,31.75,0.00,-0.827867,-1.995609,---,---,---
04/07/2017 11:16:04,21.87,40.04,30.46,0.00,-0.827849,-1.995597,---,---,---
04/07/2017 11:16:09,21.86,39.99,28.85,0.00,-0.827827,-1.995623,---,---,---
04/07/2017 11:16:14,21.86,39.95,28.84,0.00,-0.827827,-1.995638,---,---,---
04/07/2017 11:16:19,21.86,39.91,30.78,0.00,-0.827855,-1.995632,---,---,---
04/07/2017 11:16:24,21.86,39.87,29.85,0.00,-0.827841,-1.995639,---,---,---
04/07/2017 11:16:29,21.86,39.82,28.34,0.00,-0.827819,-1.995629,---,---,---
04/07/2017 11:16:34,21.87,39.78,25.90,0.00,-0.827784,-1.995635,---,---,---
04/07/2017 11:16:39,21.87,39.72,27.16,0.00,-0.827802,-1.995642,---,---,---
04/07/2017 11:16:44,21.88,39.66,26.03,0.00,-0.827785,-1.995593,---,---,---
04/07/2017 11:16:49,21.88,39.60,25.14,0.00,-0.827772,-1.995602,---,---,---
04/07/2017 11:16:54,21.88,39.54,25.20,0.00,-0.827773,-1.995601,---,---,---
04/07/2017 11:16:59,21.88,39.48,22.64,0.00,-0.827736,-1.995620,---,---,---
04/07/2017 11:17:04,21.89,39.42,20.51,0.00,-0.827705,-1.995658,---,---,---
04/07/2017 11:17:09,21.89,39.36,19.69,0.00,-0.827693,-1.995656,---,---,---
04/07/2017 11:17:14,21.89,39.30,19.00,0.00,-0.827683,-1.995639,---,---,---
04/07/2017 11:17:19,21.90,39.25,17.29,0.00,-0.827658,-1.995669,---,---,---
04/07/2017 11:17:24,21.92,39.19,17.02,0.00,-0.827652,-1.995646,---,---,---
04/07/2017 11:17:29,21.93,39.13,14.37,0.00,-0.827613,-1.995709,---,---,---
04/07/2017 11:17:34,21.95,39.06,11.85,0.00,-0.827575,-1.995735,---,---,---
04/07/2017 11:17:39,21.98,38.99,11.47,0.00,-0.827567,-1.995730,---,---,---
04/07/2017 11:17:44,22.00,38.91,10.49,0.00,-0.827550,-1.995725,---,---,---
04/07/2017 11:17:49,22.03,38.83,10.27,0.00,-0.827544,-1.995758,---,---,---
04/07/2017 11:17:54,22.05,38.74,8.69,0.00,-0.827519,-1.995757,---,---,---
04/07/2017 11:17:59,22.08,38.66,8.74,0.00,-0.827517,-1.995748,---,---,---
04/07/2017 11:18:04,22.11,38.59,10.95,0.00,-0.827545,-1.995701,---,---,---
04/07/2017 11:18:09,22.13,38.51,12.12,0.00,-0.827559,-1.995668,---,---,---
04/07/2017 11:18:14,22.15,38.43,10.38,0.00,-0.827532,-1.995685,---,---,---
04/07/2017 11:18:19,22.18,38.36,9.60,0.00,-0.827518,-1.995684,---,---,---
04/07/2017 11:18:24,22.20,38.28,7.88,0.00,-0.827491,-1.995653,---,---,---
04/07/2017 11:18:29,22.23,38.22,9.03,0.00,-0.827504,-1.995638,---,---,---
04/07/2017 11:18:34,22.26,38.16,7.45,0.00,-0.827479,-1.995619,---,---,---
04/07/2017 11:18:39,22.29,38.12,5.33,0.00,-0.827445,-1.995645,---,---,---
04/07/2017 11:18:44,22.32,38.08,7.30,0.00,-0.827470,-1.995643,---,---,---
04/07/2017 11:18:49,22.35,38.05,5.73,0.00,-0.827444,-1.995633,---,---,---
04/07/2017 11:18:54,22.39,38.01,7.09,0.00,-0.827460,-1.995646,---,---,---
04/07/2017 11:18:59,22.42,37.96,7.54,0.00,-0.827462,-1.995629,---,---,---
04/07/2017 11:19:04,22.46,37.91,8.24,0.00,-0.827468,-1.995602,---,---,---
04/07/2017 11:19:09,22.49,37.87,7.78,0.00,-0.827458,-1.995559,---,---,---
04/07/2017 11:19:14,22.53,37.82,9.83,0.00,-0.827484,-1.995511,---,---,---
04/07/2017 11:19:19,22.56,37.79,11.66,0.00,-0.827506,-1.995458,---,---,---
04/07/2017 11:19:24,22.58,37.75,11.06,0.00,-0.827495,-1.995386,---,---,---
04/07/2017 11:19:29,22.60,37.72,9.68,0.00,-0.827473,-1.995350,---,---,---
04/07/2017 11:19:34,22.62,37.70,11.19,0.00,-0.827493,-1.995329,---,---,---
04/07/2017 11:19:39,22.64,37.69,8.31,0.00,-0.827450,-1.995325,---,---,---
04/07/2017 11:19:44,22.65,37.68,6.85,0.00,-0.827427,-1.995339,---,---,---
04/07/2017 11:19:49,22.67,37.68,5.48,0.00,-0.827406,-1.995306,---,---,---
04/07/2017 11:19:54,22.70,37.68,4.56,0.00,-0.827390,-1.995281,---,---,---
04/07/2017 11:19:59,22.72,37.67,2.52,0.00,-0.827358,-1.995292,---,---,---
04/07/2017 11:20:04,22.74,37.67,3.69,0.00,-0.827373,-1.995272,---,---,---
04/07/2017 11:20:09,22.76,37.66,2.96,0.00,-0.827360,-1.995240,---,---,---
04/07/2017 11:20:14,22.78,37.65,2.20,0.00,-0.827347,-1.995236,---,---,---
04/07/2017 11:20:19,22.80,37.65,1.34,0.00,-0.827332,-1.995212,---,---,---
04/07/2017 11:20:24,22.82,37.64,2.62,0.00,-0.827348,-1.995163,---,---,---
04/07/2017 11:20:29,22.85,37.64,3.20,0.00,-0.827354,-1.995139,---,---,---
04/07/2017 11:20:34,22.87,37.64,1.66,0.00,-0.827330,-1.995134,---,---,---
04/07/2017 11:20:39,22.89,37.64,2.29,0.00,-0.827336,-1.995140,---,---,---
04/07/2017 11:20:44,22.91,37.65,0.16,0.00,-0.827304,-1.995095,---,---,---
04/07/2017 11:20:49,22.93,37.65,1.11,0.00,-0.827315,-1.995070,---,---,---
04/07/2017 11:20:54,22.96,37.66,2.87,0.00,-0.827337,-1.995008,---,---,---
04/07/2017 11:20:59,22.98,37.66,2.37,0.00,-0.827327,-1.995026,---,---,---
04/07/2017 11:21:04,23.01,37.66,2.55,0.00,-0.827327,-1.995027,---,---,---
04/07/2017 11:21:09,23.04,37.66,2.39,0.00,-0.827322,-1.994998,---,---,---
04/07/2017 11:21:14,23.06,37.65,3.43,0.00,-0.827334,-1.994978,---,---,---
04/07/2017 11:21:19,23.09,37.65,3.03,0.00,-0.827325,-1.994977,---,---,---
04/07/2017 11:21:25,23.11,37.64,3.45,0.00,-0.827329,-1.994954,---,---,---
04/07/2017 11:21:29,23.14,37.64,4.26,0.00,-0.827338,-1.994943,---,---,---
04/07/2017 11:21:34,23.16,37.64,6.26,0.00,-0.827364,-1.994942,---,---,---
04/07/2017 11:21:39,23.18,37.65,6.31,0.00,-0.827363,-1.994913,---,---,---
04/07/2017 11:21:45,23.19,37.66,7.30,0.00,-0.827375,-1.994909,---,---,---
04/07/2017 11:21:49,23.21,37.67,8.04,0.00,-0.827384,-1.994900,---,---,---
04/07/2017 11:21:54,23.23,37.68,7.14,0.00,-0.827369,-1.994904,---,---,---
04/07/2017 11:21:59,23.24,37.69,9.39,0.00,-0.827399,-1.994881,---,---,---
04/07/2017 11:22:04,23.26,37.70,9.16,0.00,-0.827394,-1.994870,---,---,---
04/07/2017 11:22:09,23.27,37.71,10.08,0.00,-0.827406,-1.994847,---,---,---
04/07/2017 11:22:15,23.29,37.72,9.61,0.00,-0.827398,-1.994837,---,---,---
04/07/2017 11:22:19,23.30,37.73,10.16,0.00,-0.827404,-1.994835,---,---,---
04/07/2017 11:22:24,23.31,37.75,10.01,0.00,-0.827401,-1.994827,---,---,---
04/07/2017 11:22:29,23.33,37.76,11.56,0.00,-0.827421,-1.994827,---,---,---
04/07/2017 11:22:34,23.34,37.77,12.77,0.00,-0.827438,-1.994794,---,---,---
04/07/2017 11:22:40,23.35,37.78,13.01,0.00,-0.827440,-1.994830,---,---,---
04/07/2017 11:22:44,23.36,37.79,10.89,0.00,-0.827408,-1.994818,---,---,---
04/07/2017 11:22:49,23.37,37.80,9.17,0.00,-0.827382,-1.994812,---,---,---
04/07/2017 11:22:54,23.39,37.80,9.85,0.00,-0.827390,-1.994790,---,---,---
04/07/2017 11:22:59,23.40,37.80,8.69,0.00,-0.827372,-1.994782,---,---,---
04/07/2017 11:23:05,23.42,37.80,4.97,0.00,-0.827317,-1.994833,---,---,---
04/07/2017 11:23:09,23.44,37.80,5.51,0.00,-0.827323,-1.994850,---,---,---
04/07/2017 11:23:14,23.46,37.79,5.01,0.00,-0.827313,-1.994820,---,---,---
04/07/2017 11:23:19,23.48,37.78,6.46,0.00,-0.827332,-1.994833,---,---,---
04/07/2017 11:23:24,23.50,37.77,7.89,0.00,-0.827350,-1.994842,---,---,---
04/07/2017 11:23:29,23.51,37.76,7.94,0.00,-0.827349,-1.994861,---,---,---
04/07/2017 11:23:35,23.53,37.75,8.37,0.00,-0.827353,-1.994858,---,---,---
04/07/2017 11:23:39,23.55,37.74,11.71,0.00,-0.827399,-1.994808,---,---,---
04/07/2017 11:23:44,23.56,37.74,12.86,0.00,-0.827414,-1.994780,---,---,---
04/07/2017 11:23:49,23.58,37.73,14.91,0.00,-0.827442,-1.994742,---,---,---
04/07/2017 11:23:54,23.59,37.73,15.99,0.00,-0.827456,-1.994707,---,---,---
04/07/2017 11:24:00,23.60,37.73,18.64,0.00,-0.827493,-1.994698,---,---,---
04/07/2017 11:24:04,23.60,37.74,18.85,0.00,-0.827496,-1.994704,---,---,---
04/07/2017 11:24:09,23.60,37.75,21.76,0.00,-0.827537,-1.994688,---,---,---
04/07/2017 11:24:14,23.60,37.76,24.28,0.00,-0.827574,-1.994704,---,---,---
04/07/2017 11:24:19,23.60,37.78,24.40,0.00,-0.827576,-1.994738,---,---,---
04/07/2017 11:24:25,23.60,37.80,24.69,0.00,-0.827580,-1.994747,---,---,---
04/07/2017 11:24:29,23.60,37.83,24.54,0.00,-0.827578,-1.994747,---,---,---
04/07/2017 11:24:34,23.60,37.84,23.91,0.00,-0.827568,-1.994751,---,---,---
